supplier_tax_id,supplier_name,contracts,value_amd,single_source_share_of_value_pct,distinct_buyers,top_buyer_tax_id,top_buyer_name,top_buyer_contracts,top_buyer_value_amd,top_buyer_share_of_value_pct,first_contract,last_contract
02512394,Ե. Չարենցի անվան գրականության և արվեստի թանգարան ՊՈԱԿ,23,2509202200,0.03,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",21,2507052200,99.91,2018-05-21,2026-08-17
00088132,Երևանի «Արաբկիր» ԱԿ ՓԲԸ,28,2492205524,87.87,3,02507171,ՀՀ  առողջապահության  նախարարություն,20,2488918971,99.87,2016-11-15,2025-04-27
00441242,Սուրբ Գրիգոր Նարեկացի բժշկական կենտրոն ՓԲԸ,69,2488605773,91.05,2,02507171,ՀՀ  առողջապահության  նախարարություն,56,2488445773,99.99,2017-02-09,2026-08-26
00009357,«Ձորակ» շուրջօրյա մասնագիտացված խնամքի կենտրոն» ՊՈԱԿ,11,2445155000,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,11,2445155000,100,2022-01-30,2026-02-04
00841035,Մարի Իզմիրլյանի անվան մանկատուն ՊՈԱԿ,10,2426720800,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,10,2426720800,100,2022-02-01,2026-06-07
08417304,Գավառի ԲԿ ՓԲԸ,76,2423482144,85.2,2,02507171,ՀՀ  առողջապահության  նախարարություն,75,2423132144,99.99,2017-02-09,2026-06-30
01505486,«Նորք» շուրջօրյա խնամքի կենտրոն» ՊՈԱԿ,10,2410441600,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,10,2410441600,100,2022-01-30,2026-02-04
CITIUS33,Foley Hoag LLP,10,2399658488,16.36,1,02505554,ՀՀ վարչապետի աշխատակազմ,10,2399658488,100,2021-06-16,2025-11-23
02568463,Սպասարկում ՊՈԱԿ,23,2379785600,0,1,02505554,ՀՀ վարչապետի աշխատակազմ,23,2379785600,100,2016-07-01,2026-01-15
00404386,թիվ 17 պոլիկլինիկա ՓԲԸ,26,2358408700,89.15,2,02507171,ՀՀ  առողջապահության  նախարարություն,19,2354741975,99.84,2016-08-16,2023-04-25
05501939,Գյումրու մոր և մանկան ավստրիական հիվանդանոց ՓԲԸ,50,2343824330,84.99,3,02507171,ՀՀ  առողջապահության  նախարարություն,48,2343812330,100,2017-02-09,2023-01-22
00886932,ՀՀ ԱՆ Կախվածությունների բուժման ազգային կենտրոն ՓԲԸ,46,2339518064,89.9,6,02507171,ՀՀ  առողջապահության  նախարարություն,28,2138063036,91.39,2017-02-09,2026-02-26
02658388,ՈՒԿՌԻՆՎԵՍՏ ՍՊԸ,10,2335835600,0,1,01533334,ՀՀ ներքին գործերի նախարարություն,10,2335835600,100,2018-02-04,2020-02-19
00014553,<<Բաղրամյան>> առողջության կենտրոն ՓԲԸ,20,2318933050,87.86,3,02507171,ՀՀ  առողջապահության  նախարարություն,15,2318574050,99.98,2017-02-09,2025-08-10
06406902,Ստեփանավանի ԲԿ,61,2295001358,86.8,1,02507171,ՀՀ  առողջապահության  նախարարություն,61,2295001358,100,2017-02-09,2026-04-16
01201955,Թիվ 20 պոլիկլինիկա ՓԲԸ,15,2288172050,89,1,02507171,ՀՀ  առողջապահության  նախարարություն,15,2288172050,100,2017-02-09,2023-04-25
02214646,Առաքելություն Հայաստան ,199,2273260954,0,3,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,195,2268466265,99.79,2018-03-22,2026-05-31
01002597,«Երևան» բժշկագիտական կենտրոն ՓԲԸ,37,2268184530,89.8,3,02507171,ՀՀ  առողջապահության  նախարարություն,33,2069154530,91.23,2017-02-09,2026-06-07
02521652,Գ. Սունդուկյանի անվան ազգային ակադեմիական թատրոն ՊՈԱԿ,33,2257808800,0.77,6,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",21,2214831800,98.1,2018-12-11,2026-04-29
00124396,Մեդլայն կլինիկ ՍՊԸ,39,2246420369,90.9,1,02507171,ՀՀ  առողջապահության  նախարարություն,39,2246420369,100,2017-02-09,2023-11-12
02562123,«Գույքի գնահատման և աճուրդի կենտրոն» ՊՈԱԿ,76,2229777536,2.93,22,02528489,ՀՀ տարածքային կառավարման և ենթակառուցվածքների  նախարարության  պետական գույքի կառավարման կոմիտե,12,2146942300,96.29,2016-02-15,2026-04-05
01002794,«Լ.Հովհաննիսյանի անվան Սրտաբանության ԳՀԻ» ՓԲԸ,25,2202353440,87.17,2,02507171,ՀՀ  առողջապահության  նախարարություն,23,2097433440,95.24,2017-02-09,2023-02-16
00805413,Երևանի Ավան Առողջության Կենտրոն ՓԲԸ,15,2158925522,94.23,2,02507171,ՀՀ  առողջապահության  նախարարություն,14,2154891725,99.81,2017-02-09,2026-05-25
00011624,ՀՀ ԱՆ ԱԿԱԴԵՄԻԿՈՍ Ս.ԱՎԴԱԼԲԵԿՅԱՆԻ ԱՆՎԱՆ ԱՌՈՂՋԱՊԱՀՈՒԹՅԱՆ ԱԶԳԱՅԻՆ ԻՆՍՏԻՏՈՒՏ,39,2124948450,82.46,3,02507171,ՀՀ  առողջապահության  նախարարություն,35,2123153700,99.92,2017-02-16,2026-06-03
01043009,ԿԱՈՒՊԵՐՎՈՒԴ ԸՆԴ ԿՈ ՍՊԸ,19,2122747693,0,13,00462592,«Հոգեկան առողջության պահպանման ազգային կենտրոն» ՓԲԸ,1,1993200000,93.9,2022-09-21,2023-02-12
06907013,Վանաձորի թիվ 1 պոլիկլինիկա,22,2119289325,87.71,1,02507171,ՀՀ  առողջապահության  նախարարություն,22,2119289325,100,2017-02-09,2023-12-24
02859355,«ՆԵՔՍԹԸՐՍ ՍՏՈՒԴԻՈ ԱՐՄԵՆԻԱ» ՍՊԸ,20,2115809749,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,20,2115809749,100,2022-11-27,2026-07-31
03503438,«Հայաստանի ըմբշամարտի ֆեդերացիա» հասարակական կազմակերպությունը,13,2112268500,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",13,2112268500,100,2022-01-23,2026-01-21
00000413,Կուրորտաբանության և ֆիզիկական բժշկության ԳՀԻ ՓԲԸ,11,2108640900,85.54,1,02507171,ՀՀ  առողջապահության  նախարարություն,11,2108640900,100,2017-02-09,2023-01-22
02259006,«ԷՊԱՄ Սիսթեմզ» ՍՊԸ,18,2090320395,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,18,2090320395,100,2022-08-14,2026-08-16
03562029,ՄՈՍՏ ԿՈՆՏՐԱԿՏ ՍՊԸ,12,2084646239,0,1,02578338,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,12,2084646239,100,2022-05-12,2026-03-09
04707083,Էջմիածին Բժշկական Կենտրոն ՓԲԸ,29,2072748585,89.12,1,02507171,ՀՀ  առողջապահության  նախարարություն,29,2072748585,100,2017-02-09,2022-09-30
00485116,ԿԵՐԽԵՐ ՍՊԸ,52,2071299638,0.1,23,02593108,Երևանի քաղաքապետարան,5,1986359400,95.9,2020-04-07,2026-08-25
02508235,«Հայաստանի պետական ազգային ակադեմիական երգչախումբ» ՊՈԱԿ,17,2068435800,0.3,3,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",13,2062235800,99.7,2021-09-07,2026-06-17
05305424,ԹԱԼԻՆԻ ԲԺՇԿԱԿԱՆ ԿԵՆՏՐՈՆ ՓԲԸ,66,2028665882,87.3,2,02507171,ՀՀ  առողջապահության  նախարարություն,65,2028261803,99.98,2017-02-09,2024-04-07
03301039,Նաիրիի ԲԿ ՓԲԸ,64,2026917571,87.59,2,02507171,ՀՀ  առողջապահության  նախարարություն,63,2026881571,100,2017-02-09,2024-01-02
01574474,«ԻԱՅՍԻՏԵԼԵԿՈՄ» ՍՊԸ,89,2015176108,0.16,49,02505554,ՀՀ վարչապետի աշխատակազմ,1,1920669540,95.31,2017-02-21,2026-08-20
01835789,Ռադվան Տեխնոլոգիա ՍՊԸ,11,2005240390,67.58,1,02522157,ՀՀ  պաշտպանության  նախարարություն,11,2005240390,100,2017-04-05,2022-03-03
08909438,«Եղեգնաձորի պոլիկլինիկա»ՓԲԸ,76,1998973903,87.2,3,02507171,ՀՀ  առողջապահության  նախարարություն,68,1997432102,99.92,2009-04-22,2025-06-04
01503749,ՎՆԱՍՎԱԾՔԱԲԱՆՈՒԹՅԱՆ ԵՎ ՕՐԹՈՊԵԴԻԱՅԻ ԳԻՏԱԿԱՆ ԿԵՆՏՐՈՆ ՓԲԸ,35,1978124740,73.93,1,02507171,ՀՀ  առողջապահության  նախարարություն,35,1978124740,100,2017-02-09,2023-01-22
00878075,Թիվ 16 պոլիկլինիկա ՓԲԸ,18,1972954039,90.36,2,02507171,ՀՀ  առողջապահության  նախարարություն,17,1972948039,100,2017-02-09,2023-04-25
01829736,«Զինառ» ՓԲԸ,20,1959362667,97.77,1,02522157,ՀՀ  պաշտպանության  նախարարություն,20,1959362667,100,2016-07-26,2026-02-05
00846441,Հայաստանի տարածքային զարգացման հիմնադրամ,14,1923685500,0,1,02578338,ՀՀ տարածքային կառավարման և ենթակառուցվածքների նախարարություն,14,1923685500,100,2022-11-17,2026-03-26
02509478,Իրավական կրթության և վերականգնողական ծրագրերի իրականացման կենտրոն ՊՈԱԿ,15,1921127571,1.23,3,02506264,ՀՀ  արդարադատության նախարարություն,12,1895346000,98.66,2017-03-20,2026-03-03
02547542,«Հայաստանի ծանրամարտի ֆեդերացիա» հասարակական կազմակերպություն,12,1908940000,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",12,1908940000,100,2022-01-23,2026-01-21
02519385,«Հայաստանի պետական ֆիլհարմոնիա» ՊՈԱԿ,73,1889803200,0.12,2,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",72,1887603200,99.88,2021-09-28,2026-04-07
09810302,«ՍԻՍԻԱՆԻ ԲԺՇԿԱԿԱՆ ԿԵՆՏՐՈՆ» ՓԲԸ,68,1880016037,90.58,2,02507171,ՀՀ  առողջապահության  նախարարություն,67,1879071037,99.95,2017-02-09,2026-05-28
04418902,ՄԵԾԱՄՈՐԻ ԲԺՇԿԱԿԱՆ ԿԵՆՏՐՈՆ ՓԲԸ,67,1860309930,83.08,3,02507171,ՀՀ  առողջապահության  նախարարություն,63,1800766930,96.8,2017-02-09,2024-11-20
07203406,Տաշիրի ԲԿ,88,1856480068,87.02,2,02507171,ՀՀ  առողջապահության  նախարարություն,86,1855877068,99.97,2017-02-09,2026-05-04
00009381,Երևանտրանս ՓԲԸ,16,1840787960,0,1,02593108,Երևանի քաղաքապետարան,16,1840787960,100,2016-12-14,2024-12-19
04438168,Ատես,17,1838043352,0,2,02593108,Երևանի քաղաքապետարան,16,1667922600,90.74,2025-04-24,2026-06-01
00115044,Կառլեն Եսայանի անվան պոլիկլինիկա ՓԲԸ,16,1789138735,88.86,2,02507171,ՀՀ  առողջապահության  նախարարություն,15,1789114735,100,2017-02-09,2026-05-04
02205217,ԵՐԵՎԱՆԻ «ԲԱԳՐԱՏՈՒՆՅԱՑ» ԱՌՈՂՋՈՒԹՅԱՆ ԿԵՆՏՐՈՆ ՓԲԸ,25,1787529250,88.94,2,02507171,ՀՀ  առողջապահության  նախարարություն,22,1785838050,99.91,2017-02-09,2026-06-03
02533144,Մանմար ՓԲԸ,22,1771448605,76.32,3,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",17,1764465005,99.61,2016-06-13,2025-06-22
06107489,Արթիկի ԲԿ,62,1732639883,92.32,3,02507171,ՀՀ  առողջապահության  նախարարություն,53,1731377050,99.93,2005-08-22,2026-08-19
05500411,ՀՀ ԱՆ «Հանրապետական շտապ օգնության ծառայություն» ՓԲԸ,15,1689848480,77.18,2,02507171,ՀՀ  առողջապահության  նախարարություն,13,1689778480,100,2017-02-09,2026-08-12
01564591,ԻռՎինգ ՍՊԸ,57,1677788384,86.15,2,02507171,ՀՀ  առողջապահության  նախարարություն,56,1677238695,99.97,2017-02-09,2023-04-25
02661245,Հանրապետական մանկավարժահոգեբանական կենտրոն ՊՈԱԿ,10,1666988600,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",10,1666988600,100,2022-02-06,2026-02-15
07404792,Նոյեմբերյանի բժշկական կենտրոն ՓԲԸ,93,1649701375,86.06,1,02507171,ՀՀ  առողջապահության  նախարարություն,93,1649701375,100,2017-02-02,2026-02-19
07806692,Բերդի բժշկական կենտրոն ՓԲԸ,83,1647408387,86.47,1,02507171,ՀՀ  առողջապահության  նախարարություն,83,1647408387,100,2017-02-09,2026-03-08
00458201,Նոր Արեշ պոլիկլինիկա ՓԲԸ,14,1642538125,88.15,1,02507171,ՀՀ  առողջապահության  նախարարություն,14,1642538125,100,2017-02-09,2023-01-22
05503178,ՄԻՋԱԶԳԱՅԻՆ ԿԱՐՄԻՐ ԽԱՉԻ ԱՆՎԱՆ ՊՈԼԻԿԼԻՆԻԿԱ ՓԲԸ,16,1528412300,88.47,1,02507171,ՀՀ  առողջապահության  նախարարություն,16,1528412300,100,2017-02-09,2023-04-25
07614373,Իջևանի բժշկական կենտրոն ՓԲԸ,64,1526330170,91.25,2,02507171,ՀՀ  առողջապահության  նախարարություն,62,1525702420,99.96,2017-02-09,2026-02-08
02861974,ԲՕՍՏՕՆՋԵՆ ԹԵՔՆՈԼՈՋԻՍ ՍՊԸ,19,1525794072,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,19,1525794072,100,2023-01-09,2026-07-30
02907068,Մշակույթի զարգացման հիմնադրամ,53,1525727445,0,1,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",53,1525727445,100,2024-08-18,2026-08-12
05204539,Ապարանի բժշկական կենտրոն ՓԲԸ,52,1517004995,87.32,1,02507171,ՀՀ  առողջապահության  նախարարություն,52,1517004995,100,2017-02-09,2023-05-31
02880985,«Ժողովրդական երաժշտության և պարի ազգային կենտրոն» ՊՈԱԿ,36,1494865900,0.89,4,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",31,1481505900,99.11,2023-01-26,2026-06-14
00118713,Լարս ՍՊԸ,14,1482392290,8.63,2,02522157,ՀՀ  պաշտպանության  նախարարություն,12,1392892290,93.96,2017-01-31,2024-07-10
02508131,Նաիրի բժշկական կենտրոն ՓԲԸ,30,1471308770,92.27,2,02507171,ՀՀ  առողջապահության  նախարարություն,28,1471210770,99.99,2017-02-09,2023-01-22
02854679,«ՔՎԱՆՏՈՐԻ ԱՄ» ՍՊԸ,16,1455546392,0,1,02565518,ՀՀ բարձր տեխնոլոգիական արդյունաբերության նախարարություն,16,1455546392,100,2022-08-15,2026-03-31
00006023,Հայկական Կարմիր խաչի ընկերություն,18,1438380991,0,1,01506515,ՀՀ  աշխատանքի և սոցիալական հարցերի նախարարություն,18,1438380991,100,2022-01-26,2026-01-04
05502201,Էնրիկո Մատտեի անվան պոլիկլինիկա ՓԲԸ,24,1422938625,89.23,4,02507171,ՀՀ  առողջապահության  նախարարություն,16,1412804575,99.29,2014-11-07,2025-08-18
01401336,Ճառագայթային բժշկության և այրվածքների գիտական կենտրոն ՓԲԸ,27,1417682861,78.5,2,02507171,ՀՀ  առողջապահության  նախարարություն,26,1417682860,100,2017-02-09,2022-01-23
02516413,<Հ. Թումանյանի անվան պետական տիկնիկային թատրոն> ՊՈԱԿ,24,1406793900,1.37,6,02512868,"ՀՀ կրթության, գիտության, մշակույթի և սպորտի նախարարություն",16,1387379900,98.62,2017-12-15,2026-05-25
07602548,Իջևանի առողջության առաջնային պահպանման կենտրոն,34,1406718516,89.7,2,02507171,ՀՀ  առողջապահության  նախարարություն,28,1404461516,99.84,2014-12-20,2023-04-25
08400345,ԲԱԶԱԼՏՇԻՆ  ԱԿ,10,1406151226,0,3,02565827,ՀՀ քաղաքաշինության կոմիտե,8,1403570713,99.82,2016-12-19,2020-11-05
09103554,Վայքի ԲՄ,77,1405724447,86.88,1,02507171,ՀՀ  առողջապահության  նախարարություն,77,1405724447,100,2017-02-09,2025-12-18
